,collection_ids,collection_name,collection_poster_path,collection_backdrop_path,collection_movie_ids,collection_movie_titles,collection_movie_backdrop_paths,collection_movie_poster_paths,collection_movie_release_dates,collection_movie_popularities
825,224976,Road House Collection,,,10135|27732,Road House|Road House 2: Last Call,/2tQ4Hf7LJMHvqZrJCEDmAY9LoBX.jpg|/yeeBWWvWDicvZtXlNoruoKe2JUP.jpg,/epxeFRI1Ig3CU7hnz9pZVkarfOz.jpg|/u8zS0IvKXQGWkajUXAx5eRewuYJ.jpg,1989-05-19|2006-07-18,4.236|2.841
826,532179,Six contes moraux,/SH6DUQy4Bc9NYQYd5FI8Lpy0kt.jpg,,81399|86764|4837|48831|2860|12116,La boulangère de Monceau|La Carrière de Suzanne|La Collectionneuse|Ma nuit chez Maud|Le genou de Claire|L'amour l'après-midi,/4fbj9QPsz0qJSS9d8bbGNgb0tOm.jpg|/mRVM3yx3qR8AYvYzNIcYe9gijNc.jpg|/geh2f8hCLap7kzH1VGiTlOwP9ap.jpg|/9qRp6mYwyDBVzxNJN4xvpSxFvyR.jpg|/yoV6rHcRvxj8hYMSkE3ZcqFWlPy.jpg|/hDFg2MJrsOFW7BY4M081PjHD0oA.jpg,/4My0VDCm4VAfh7IBzrBSAdG9Uzc.jpg|/6hFNHYOLyrmFOaYruy288geC8HO.jpg|/4wczAgYgiTb4ajTNUaYg5F3xnjv.jpg|/8XKXkI6sR5W4JBG6AvgQH1LcKLa.jpg|/tOER0RIOSKYcIS4JXHnVctDchNr.jpg|/5fItTSqhGG2T9WkUNu2nSruSKsP.jpg,1963-01-01|1963-02-01|1967-03-02|1969-06-04|1970-12-11|1972-08-21,2.153|0.797|4.118|5.082|5.886|3.12
827,331475,Shiloh Collection,/9af4FId5E9wDDfbAekeZptgTEHf.jpg,/qfFiywqePYXLd0GRNIsDyWA1zze.jpg,33660|77946|50241,Shiloh|Shiloh 2: Shiloh Season|Saving Shiloh,/2zrN90JBPZ2WGgrCasw0OeQeLj4.jpg|/h4luYzr2snhh4g9fe68wmhzuHfm.jpg|/qq7hmSZsXI8DdDTMqimC86SEksW.jpg,/jnhjXhqjH4MnGFGQOlYigZhVH6O.jpg|/kCf8KXFZzICCPXwx7v1IivJqXz5.jpg|/klCzSybxajTKKoDinSk1KkoklrH.jpg,1996-11-30|1999-07-02|2006-04-05,1.866|1.134|2.233
828,138965,The Mummy (Hammer Series),/af1bhgDimwzySCGV6tPz2aZJagR.jpg,/iLmCaLaw9Tn8JeFtUbhlaNVFcga.jpg,39263|39044|18990|39262,Blood from the Mummy's Tomb|The Curse of the Mummy's Tomb|The Mummy|The Mummy's Shroud,/bzLkNQRiKRkkFSlqR7gnEJzTIGZ.jpg|/wAVR3pb00GJpcVe8lXE6oJBqMZV.jpg|/nxY6wthYExDuQobWRMXWBSNRYPL.jpg|/qreKKdzTE77LfcbnBXDbVRhYrkY.jpg,/croZwl9KMq3yaTxi5lfA9AGMGxw.jpg|/coAHnKEqU2duxDiBgc0ZfyZjf1u.jpg|/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg|/nZU7NjJuLEuOM9dKa5dQE1WCPhM.jpg,1971-06-16|1964-10-18|1959-09-29|1967-03-15,2.601|3.182|4.964|3.628
829,171732,Mothra Collection,/kMSObvrtL3skfmcF7QshfRMy2Po.jpg,,39410|36214|36212|36247,モスラ|モスラ|Mosura 2 - Kaitei no daikessen|モスラ3 キングギドラ来襲,/m0Gq4iRy62Hmc4Mb4gtHM493qC8.jpg|/eMviTaIVSGrg0S7vsmaDjdsJPI4.jpg|/axcUB4RSq32wToEJuYKMZaYoK0G.jpg|/kvFPi3krOgJ36XbTOuBxy9sPd4L.jpg,/yllxGFkGmcUUyhBklbpUTqwIEfy.jpg|/zJYFDh8qLFDHw312qKeEWOhmLWQ.jpg|/18YQgbe1JoVHpq7XVQIdtApmcRj.jpg|/raz5Omu4kxDJQXWI4NVC7uDDPmG.jpg,1961-07-30|1996-12-14|1997-12-13|1998-12-12,3.093|1.4|1.261|1.537
830,208602,That's Entertainment Collection,/oL9M7tEllrdtJZlEnXMKEg2gdod.jpg,,33740|74719|77448,"That's Entertainment!|That's Entertainment, Part II|That's Entertainment! III",/oloc8N9UsKPP6BMOWSacFf7uV4z.jpg|/m3zV7BJGK8gULDGYPTFrzv5vJE1.jpg|/xaOtgMvWCED3lMePHIJMvHj5xyO.jpg,/oOBIekLRpKH5TuD563MkMvznnnk.jpg|/fxn372RLEmlhyQ5Tk4RAHdyxABy.jpg|/t2FuYGja0gsKVSTZdCVjPNtaAYM.jpg,1974-06-21|1976-05-17|1994-07-01,2.152|1.662|1.586
831,138971,The Slumber Party Massacre Collection,/hbNwVI7tOr4uWeigv8p7q42MUS7.jpg,/d90ninW84rPsHNajdsxM5fQauBR.jpg,27475|27764|27767,The Slumber Party Massacre|Slumber Party Massacre II|Slumber Party Massacre III,/ukrGjfR9uKHjW4aBEQIDVUuFXVn.jpg|/uQovzsHA07y8gJotl4TCypbMBM0.jpg|/81JGJRzKbzrhpTyJZUIoLfFBN85.jpg,/GhezpGRfFKpQHLJfOpKM2IAEoz.jpg|/9kbVSIPP6060q950s1y2cjW4SP8.jpg|/h6Uyoi3Ppb5viyTPVtx3ysO1xnp.jpg,1982-11-12|1987-10-30|1990-09-07,4.644|4.351|3.042
832,382685,Now You See Me Collection,/n0ygWnRip5RYnejdI6Lpwxov0x7.jpg,/scBzORmLqP00h8hPKS19TLtyRQm.jpg,75656|291805,Now You See Me|Now You See Me 2,/9wbXqcx6rHhoZ9Esp03C7amQzom.jpg|/zrAO2OOa6s6dQMQ7zsUbDyIBrAP.jpg,/A06e9YJ5ry3WXEIFIAD1mKBxcuZ.jpg|/hU0E130tsGdsYa4K9lc3Xrn5Wyt.jpg,2013-05-29|2016-06-02,16.925|36.476
833,138974,The Sorority House Massacre Collection,/gTSLlSlYg02JUG7s58qdQ5BeIxl.jpg,/7qp2haLhI4WTxxbMnzvXiQaCxIS.jpg,40760|40446,Sorority House Massacre|Sorority House Massacre II,/u2EwXRVnpcjOZn3MQXuDMx6dU34.jpg|/1xUXtX9WaznIq0tJpUBny1zEEfH.jpg,/50MIbPoRhNWeiGZkUYsg4Qo85aE.jpg|/h6cCCjnU2MsvMYucg3VQwvyUnqE.jpg,1986-10-01|1990-10-05,4.036|3.149
834,151263,WarGames Collection,/tPvDCajdnC6RpuKQqRI9G62IJ7f.jpg,/tBWSIMflBa1tUvSVVqLCuwviW1y.jpg,860|14154,WarGames|War Games: The Dead Code,/AkwLeC0Q8GIkYJ6ZI0tc0118AY6.jpg|/cK2pWhOCnrobp60F26fKxVWkxXd.jpg,/rQocmooj7bFKS2vZfzWBB5O12eR.jpg|/5vy4Xpabboubg2OKkC4a2zOtMjm.jpg,1983-06-03|2008-07-29,9.839|6.548
835,462565,The Secret Garden Collection,/zy16gzORcFshGK3oE9W6dhQ8yRZ.jpg,/tpNVr5BikRH4tkNJPbYM6Q9yD1a.jpg,11236|29941,The Secret Garden|Back to the Secret Garden,/zDXBA5yaxfPCnRT2y4if5w9rxLX.jpg|/oryzlNV2nAJHHZvU7wb9RdIZrSm.jpg,/u0viU22u7ABDESyoPMcvM2jr4hJ.jpg|/sQY1rkIXnZjtPCUGVD8kUalpPZU.jpg,1993-08-13|2001-01-01,7.278|1.649
836,519910,The Boys of St. Vincent,,,32119|77840,The Boys of St. Vincent|The Boys of St. Vincent: 15 Years Later,,/lqUDQqisW5CpkxTPJXvWXCsZgdk.jpg|/zC4WsoeXN2wCrUjNzu4iu7ph17Z.jpg,1992-12-06|1992-12-07,1.4|0.71
837,374509,Godzilla (Showa) Collection,/pcxnBlJ7GNvJNnkL0g5rHCyd015.jpg,/dx9YSup5zEOjxYwG4UkYBVAZIXo.jpg,1678|1679|1680|1682|15766|19545|3115|18627|3107|39462|39464|19336|39264|38582|19333|18983,"ゴジラ|Gojira no Gyakushū|キングコング対ゴジラ|Mosura tai Gojira|三大怪獣　地球最大の決戦|Kaijū Daisensō|ゴジラ・エビラ・モスラ　南海の大決闘|Kaijūtō no Kessen: Gojira no Musuko|怪獣総進撃|Gojira-Minira-Gabara: Oru kaijû daishingeki|ゴジラ対ヘドラ|地球攻撃命令 ゴジラ対ガイガン|Gojira tai Megaro|ゴジラ対メカゴジラ|Mekagojira no Gyakushū|Godzilla, King of the Monsters!",/AvYDpn52RVu9bRfbtVka9mpyYOt.jpg|/8enTqIqDjZBL2vxjAF5Ny91LxoJ.jpg|/3iXmO0ko2IR5gRYIsv18WCHGeYI.jpg|/9sCWF0nYkyQQn5IofJVA41LsMaM.jpg|/5Hj5fPpmXbREYk8f1n7JFguSHHE.jpg|/jAfDrjH0tIqzsJpwmY6yTfP0Big.jpg|/j59dZMbBKV0E54VKROqTJwtj4cz.jpg|/ynPqCZDLkXu7DLAfnFoIyO4eEsb.jpg|/kUhTp6ydM86HJSYtkc6x8Sv8b85.jpg|/nv5Ze389etXI8mcGfBlpgpLFC1J.jpg|/dD7KWrsuChQfz5JY4YFEu6iWFpE.jpg|/9MimMBfcM8wXawQgf3EqVX3fzWy.jpg|/7IgJFEVCSlo7y0lCgmG89Lwjj2D.jpg|/npmGXs7b4aQ0dpDAZUExbhyNpYq.jpg|/fEUVgMrhqgFF69iX5JXVqIXJnwj.jpg|/5opq3usPVRkA4NK5zJw1FgUSl2D.jpg,/1MJcpTpeSh2RtRHI7EMHStvWDEt.jpg|/zVxtmbNHr3zkFXDW3AMVxwOIiRs.jpg|/pyf3DWaSCy8nLHgUijCME8CkIIt.jpg|/rYmZnVNegjiGmNQD1GuAhBxFqLB.jpg|/n4argeeAOx6LPBWnzVoynRTMUhN.jpg|/7mwm5ymi7gdag0NYt2uUxqo195n.jpg|/jxRoai0ScRfYfjHHwSAAmVn2jns.jpg|/96OonHTaOh9xrSpDg6cASy2xDoZ.jpg|/fqJo6QrNx0poSwpZIdOZmSXi2UP.jpg|/9u7PwnLf5Mr29DVcPbhZaWY9kiE.jpg|/owsC23o8JV2JvP6cY1Igxp2WCKP.jpg|/fPgXRYXUIEI2p0sj6uTTYC3h7IZ.jpg|/kZsFXhjiHjIw6vzi8uv8vTLTaT8.jpg|/r1Sd27TkOzVxQlfDFI8zHnKdcSQ.jpg|/wlxVS4cXWofsYzSYsJrLkuTAsSS.jpg|/5ylNxgm5CusO7iQ4veMYgSDTUW5.jpg,1954-11-03|1955-04-24|1962-08-11|1964-04-29|1964-12-20|1965-12-19|1966-12-17|1967-12-16|1968-08-01|1969-12-20|1971-07-24|1972-03-12|1973-03-17|1974-03-20|1975-03-15|1956-04-27,6.593|5.719|4.367|5.998|5.22|5.576|3.473|2.083|4.68|2.675|2.345|4.166|2.335|4.662|3.178|6.731
838,306926,Monsters Collection,/64tYLixu5g9W3l4u9mTHnhbVYlz.jpg,/2k8KXYTcqxkKpq7lBZFMJ4zjBUF.jpg,43933|145221,Monsters|Monsters: Dark Continent,/nfAeL5txnyRlxNwU9tIx9y9jxLP.jpg|/8SJCVXATM3nnto5Dux2u9QBmtRm.jpg,/lfwDoVtWElt1ecLv9NrQryOn6Rl.jpg|/ssnnmRnJVxCFefvxvSQH62RQV04.jpg,2010-06-18|2014-10-09,8.797|6.549
839,374511,Godzilla (Heisei) Collection,/A25nYpiBlYlGdJSuAfN9oJ9Li39.jpg,/4Y5IXrcWuK1wA3PbeNU5y6Qd3zF.jpg,39256|18289|36679|39465|6593|39466|12561|421467,Godzilla 1985|ゴジラvsビオランテ|ゴジラvsキングギドラ|ゴジラvsモスラ|ゴジラvsメカゴジラ|ゴジラvsスペースゴジラ|Godzilla vs Destoroyah|ゴジラ,/AhxObJqssOpGKIOWtAyCN8DF9AH.jpg|/u3DF6KsWba3MkQE63zcmxxNmdIz.jpg|/qI7TzcKV07Ql8th1ImkqnAgiKqr.jpg|/l6WyL0fZW8wkNEzZLIRWUFQdMEk.jpg|/3MSnytu8RW5jpkAUc7rm9UQtpYU.jpg|/e8SDwZ7GgMvDzla6IHApFBWW0It.jpg|/mn8WHTtkdjTOpqvSW0uG1EVRGQv.jpg|/oAz2GaClhIQqNKSwqAVDSlY1jUj.jpg,/wWQmEv8UiGckO4lHyNtOX8tSCQy.jpg|/tHchmbNaJNxp9vRGExvYg3dwMab.jpg|/dbMYMNaGks3a1moLtkMWnmcA22k.jpg|/doLqzcHHGq6y2Bmw58nlzdCmDYR.jpg|/89uE2QQEWAiXgNBwMQX4PLKptN.jpg|/b3nsQAexD4lHvSOlMyRBo3lWqBk.jpg|/t28laxbteoyubkGPQZJFmrEEdGl.jpg|/tpv62T04n2Q5sw1WtiDbJzwQXSI.jpg,1985-07-26|1989-12-16|1991-12-14|1992-12-12|1993-12-11|1994-12-10|1995-12-09|1984-12-15,3.666|4.252|5.089|4.591|4.388|3.298|5.19|0.73
840,374512,Godzilla (Millennium) Collection,/v9fV11I7KVP9xa6UWvW2YlGtErD.jpg,/hhUQwi9Z7wE2kwwC1AM1AE418oU.jpg,10643|39468|36243|12636|39469|15767,Gojira ni-sen mireniamu|ゴジラ×メガギラス G消滅作戦|ゴジラ・モスラ・キングギドラ大怪獣総進撃|ゴジラ×メカゴジラ|ゴジラ×モスラ×メカゴジラ／東京SOS|ゴジラ ファイナルウォーズ,/Cvn5ZFGKmiRFnkvxkykKfjR8NG.jpg|/1wkAwwgyMEgjkvErIbpFfuq7mpB.jpg|/kd4Vka0faRZMXxB1Y3rnkQWAqq8.jpg|/9EaamJaBM0kuvtsZAEUIL6kPuVK.jpg|/7gKatpl5dhPg2D7IGWHkAdlrfic.jpg|/nFHdB6f93ZZgpxqLtE4Rv2lgZBE.jpg,/eIXZ6ruIWfvwewgvgFqH5X21eXJ.jpg|/ffgupHs4tQFo1cDCyT1zH9AfNrB.jpg|/e9FNgP5RQzYSdJ1SHsFlzhQdklJ.jpg|/jbFSVc8aRSguOjUCFp4YJXCDN8Z.jpg|/qeklhi4fuZq07TDNmuSUSYnGsVN.jpg|/unjWANFfc05ckUuwaSDLB3XfOWX.jpg,1999-12-11|2000-11-03|2001-12-15|2002-11-02|2003-12-13|2004-12-04,6.055|2.962|3.877|5.39|3.525|3.906
841,134897,The Smurfs (Theatrical) Collection,/m5p3J2GVAWkHc5UW7mDGXCt7nO7.jpg,/wMtKE8b0iBt0fZF28vcUiA7ghVt.jpg,77931|137116|41513,The Smurfs 2|Smurfs: The Lost Village|The Smurfs,/xqfnJn8ApELIa1zGLOa3W9q2Ztn.jpg|/AeMtzbw7shxtLvwKKqeITabpTrD.jpg|/wDWtimW82b1Fo2DwkxAt3aCi8KT.jpg,/mF2FXzZ3EktWoagU4fzoabNsK6J.jpg|/diYAZ6CKUuRAqLYMB2AyVutEFm0.jpg|/ntP7anZWyi7TxFARKp78bHTLEVr.jpg,2013-07-30|2017-03-23|2011-07-29,9.781|16.059|10.148
842,175858,Hidden Collection,,,12476|68163,The Hidden|The Hidden II,/m7irsjqxOMoKqyMjwtWNCotmLpS.jpg|/kOKyR5Fxo9XzvajW1DR0SYP2UxD.jpg,/5CEVBtcNEhz9zJxAKpdaYUAL700.jpg|/zd09XgoDMrONnwYm3YBger1vFSR.jpg,1987-10-30|1993-09-06,7.985|1.662
843,98036,Re-Animator Collection,/j1v4JQUVwCDH2KKJGjFeShXp2JT.jpg,/keGIwkLEaN2iBUPnXvqGbbNOVbq.jpg,1694|18111|11429,Re-Animator|Bride of Re-Animator|Beyond Re-Animator,/aGLdPN9aF8o2b4P8tuKUwLCHFFG.jpg|/oi39dd5OxWkFADMpklXzKeTo1WA.jpg|/5CPIk2eE3Nk4UPwx5HCHKDdIiJs.jpg,/hJnP2O0uTuh8HsR094WLTi3sQwc.jpg|/l3cf2OQdozsvr2dk30QQrVvtPcW.jpg|/aCTVONNITdRjSVNBWcrg1qlh3DO.jpg,1985-10-18|1989-10-01|2003-04-04,9.257|7.014|4.875
844,509686,Trekkies Collection,,,15800|24703,Trekkies|Trekkies 2,/5JqfbGd425PRS6BQ5MMfzT3g1Wy.jpg|/pQHSIcMb9NKjV3hvkUqYPqIyuLU.jpg,/bXfxkQnoq9xDegq7dmJpJXSMRYf.jpg|/fO7ZdDAYUvivQs6QKW9zvvn9UtE.jpg,1997-10-18|2004-04-20,2.155|1.492
845,186102,Eddie and the Cruisers Collection,/bbRjlTuNCgHdisHarToVHrrWDrd.jpg,/bE1DpItD9fagKDmdDBU5NBmRKYy.jpg,21721|25005,Eddie and the Cruisers|Eddie and the Cruisers II: Eddie Lives!,/62nrfxlg58OTT53AlxTZlS73ech.jpg|/qEcBLuMST6lzrr0zyUyYgAM0j35.jpg,/nqErBYGIDKihGu7OGsfLYDMzB8C.jpg|/3tOrs1LG0MPFG8ozqfimTxZ2d07.jpg,1983-09-23|1989-01-01,2.312|1.754
846,52984,National Treasure Collection,/z5EIRaI8XS0brelYwDFEVlxcpzM.jpg,/a0GLVfaDSf5GNZKK5H4FgGCD2VW.jpg,2059|6637,National Treasure|National Treasure: Book of Secrets,/2kOgnTByORg6gvEWWy8ynyJpCXa.jpg|/ivrtuhSZnkEqzkdCyFXcH8UbPVp.jpg,/luMoc56LLMWUt60vUNNpwxrbTNt.jpg|/sHr05tz70r7y8A6XrdCBsHPK7tF.jpg,2004-11-19|2007-12-13,17.828|16.845
847,52985,Wrong Turn Collection,/dtfQY5ZxvdHNG4HqNDy0ifwk1q6.jpg,/32IsLLCoj3mIkZbLfCKSXZVqd3k.jpg,9902|13186|23823|71672|125509|259072,Wrong Turn|Wrong Turn 2: Dead End|Wrong Turn 3: Left for Dead|Wrong Turn 4: Bloody Beginnings|Wrong Turn 5: Bloodlines|Wrong Turn 6: Last Resort,/creyffSSB77AsPHclQlVc2Iu2BR.jpg|/6hBIRNqGhaFxMHLRyudhRJOJGHt.jpg|/xywrNUGd9TYsa2lxRMbVRd8hsom.jpg|/lWU9q6992huj0TPi53kemgYGPo8.jpg|/euv2zu83YBRQDOjcsPy3vWkyO5n.jpg|/wdCnrC6is10zWqD3lqCe9LMz63o.jpg,/kyn0ZC8tvLWuKN85mhlG1lwB1WQ.jpg|/ftmiyfrTrqTi5Qod62nGRP9BGPn.jpg|/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg|/ogAYr3SdD5j2bFRX5briSOhe0Rw.jpg|/olnVrUyoL2ntBBuipvXBecCbTBX.jpg|/n6bu9uvIQBTJEmWCGlifTToWxsu.jpg,2003-05-30|2007-08-25|2009-01-01|2011-10-17|2012-10-23|2014-08-22,12.388|18.451|13.595|14.12|16.342|11.945
848,87800,Appleseed Collection,/AoM1NzRnSpo6VtIs3wpzKUSObUX.jpg,/3uFYlHmUZtEGBiwdxtSlphbmfjK.jpg,11633|13981|269650|45295,アップルシード|エクスマキナ|Appleseed Alpha|アップルシード,/2ynxC25bh0lTazbCcUv6n1MTOjj.jpg|/qDTzmcc66RHRKeCkQoqq91hc44R.jpg|/dgyvS3CUtTCfPhtT1SDTR2bwCbf.jpg|/3rTQeZD2eljHBx9b4ee7AWeTYcZ.jpg,/dyROof1YUhe0eul1P1js6ghYtkQ.jpg|/IhJhwbKadH5V3VkzKvwMfAw3cU.jpg|/3lKdgUvWW3yUHRl3Ervjz2PeXFR.jpg|/3IqyFgf6QVW03rMlrZEGaYxUWSR.jpg,2004-04-17|2007-10-19|2014-05-28|1988-04-20,8.127|8.911|6.121|2.131
849,306937,Best Exotic Marigold Hotel Collection,/8pMHYwfR8K2xR19RilAuVCyEBT.jpg,/f7Ceir6PotNxD6Bw34tXg6smMO4.jpg,74534|268238,The Best Exotic Marigold Hotel|The Second Best Exotic Marigold Hotel,/qtZbNZiFrtviX45OKeu73F7XP8p.jpg|/iDiGyXXbT1eGhVVr6mIJXwZFV5E.jpg,/iRMzRGR5DHSik3IA9gkeMUZGPv6.jpg|/4W6pi5wHMofabRSchK730mjrbQY.jpg,2011-11-28|2015-02-26,6.337|7.21
850,52988,Hot Shots! Collection,/5uzldxeEVqvdaZhE4uCT9TTz9p1.jpg,/iGrRouADMV9MbidImsgRORaV3q.jpg,9595|9255,Hot Shots!|Hot Shots! Part Deux,/k4BaT86IP1QJA0UKjuj3oqTieVW.jpg|/sTXgPWi2U9JRFIj49HtV6s3Gqcs.jpg,/2e9g8SEXBmFysLKJZOb64ecWVTq.jpg|/3vILyxwmL4hcqiik638l8lL2d4h.jpg,1991-07-31|1993-05-21,8.84|9.353
851,87805,The Gods Must Be Crazy Collection,/3KAJpE2OOimXE5Z15LHARbeA0eC.jpg,/3u6As0EKP2KKPNhzQObCgdYvm7f.jpg,8393|11937|50507|65091|125386,The Gods Must Be Crazy|The Gods Must Be Crazy II|Fei zhou he shang|香港也瘋狂|Fei zhou chao ren,,/yvD2BWOEM5N4S4f6Yj8IVVjoKQO.jpg|/zdKMqYiy7s5eyITRf9Q19WtyBxQ.jpg|/dW4UJvmWqJeGmM9L5cAo6HJp6bi.jpg|/escomlWztOZyStD0n06V74qLNdb.jpg|/9o8Avr6Ij8VoxkubQY3DuQSl3AX.jpg,1980-09-10|1989-07-01|1991-07-05|1993-07-10|1994-03-31,20.193|12.109|5.713|1.554|2.104
852,313086,The Conjuring Collection,/z5VKhNSQKQyxm0co68HAkCqHnmX.jpg,/oU1hA6PorJHcvsmhIdQOcxze6QC.jpg,138843|259693|423108,The Conjuring|The Conjuring 2|The Conjuring 3,,/ejrD1lkCIQX26TO8k4gePsFpcyX.jpg|/e3lBJCedHnZPfNfmBArKHZXXNC0.jpg|/wKS2CUAFyaPcY7Cw6114jYggyaJ.jpg,2013-07-18|2016-05-13|2020-12-31,18.03|17.578|1.925
853,409343,God's Not Dead Collection,/Pe7qLt83hZbjWGOBJukmDn8Kve.jpg,/ykT8iDLI2kID4zD0KLWzZjBFQVt.jpg,249660|347126|454286,God's Not Dead|God's Not Dead 2|God's Not Dead: A Light in Darkness,/kKC9BRM9iR6Hsz2HEedEdTglgXk.jpg|/etEALdFpDxDSHAwJhC3rdoMem1h.jpg|/gGBE24xD5NdMqvkJJEzP04jtFG9.jpg,/a4QdH1RG6jvzZ1SLmCI7vaDD9Ez.jpg|/6LzF5RneIAj5dkUVuJeXPDmnLRh.jpg|/1MwoZ4U8SGm7yIzfPFcTTbiiOYY.jpg,2014-03-21|2016-04-01|2018-03-30,6.574|6.463|6.856
854,544508,Wizards of the Lost Kingdom - Collection,/99zge8oG8gibTSK7GFye776H6ID.jpg,,7234|7237,Wizards of the Lost Kingdom|Wizards of the Lost Kingdom II,/iOYbk6shGELCLAUsmxOwBmrTkrY.jpg|/tWv7yEiEzglWF4OCIZo5HPfDHXb.jpg,/9y3Hh9xOR3YHjwYBtJ6zEh0nRVw.jpg|/hQiYL5siooJgalgAhWAjmByhiUQ.jpg,1985-10-01|1989-03-01,1.686|0.669
855,169740,The Haunting in Connecticut Collection,/6uIGXwqIfdg0IQw3bvfS49VMKHh.jpg,/1sWTV5QaoDnBTTSbElUfe5zBcu2.jpg,18781|150202,The Haunting in Connecticut|The Haunting in Connecticut 2: Ghosts of Georgia,/30ZKjZz7jBwJFTrsfFxx8TaTN3R.jpg|/gv4vhStXehlD3S6mxciqmuIK4kh.jpg,/8WEkxaRQJSsZ1Yy4advVCVK18Gv.jpg|/fBuk4jsOUjjjxCqS6rPgMKi1RB0.jpg,2009-03-27|2013-02-01,7.48|8.378
856,132877,Painted Skin Collection,/tW2PB2CSXyfs87VJGfuOY9Yax3p.jpg,/4m9HUT27MtGy9VAEz1TMu5itPJK.jpg,106654|17808|124471,畫皮之陰陽法王 / Painted Skin|Hua pi|Painted Skin：The Resurrection,/9vjUk40uNkz6WiMXTKp8K4MrpEf.jpg|/wLOxd8zVLW8ZT4wrq4AZxcVgShU.jpg|/4m9HUT27MtGy9VAEz1TMu5itPJK.jpg,/dkgPiTVqflPCKf0VrDNiELye6sn.jpg|/7aOSlU7TdMlKZcsPy4Tcx1rernF.jpg|/mED6WWLPGjolJ1wMGciw27O3s8V.jpg,1993-08-18|2008-09-25|2012-06-28,2.353|6.075|3.857
857,112399,Under Siege Collection,/tLU9Ki48hViJIGRvEJOsAs3bvsa.jpg,/4Ysa3x4wDwolRpUXBCrig7szGon.jpg,8845|3512|12542,Under Siege|Under Siege 2: Dark Territory|Belly of the Beast,/jwP6iz7EB3o9glhv0fP9f5uBqGI.jpg|/1nPbFoDf5gXJHoCi1EQM21YukLB.jpg|/tYhv7IDWjqLGQdsyRQT35Xr2uDe.jpg,/duxM3HJ55Fpc4A3krziKn1FR22K.jpg|/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg|/yAtMx6s3o1t6A1FopMyqG3J9PY8.jpg,1992-10-08|1995-07-13|2003-12-30,11.786|11.066|5.732
858,284433,Guardians of the Galaxy Collection,/iL8mukexAqEg0xK783rG561tdd8.jpg,/jdyyjulTBU8YUYAUvQFj6U1g2Pj.jpg,118340|283995|447365,Guardians of the Galaxy|Guardians of the Galaxy Vol. 2|Guardians of the Galaxy Vol. 3,/bHarw8xrmQeqf3t8HpuMY7zoK4x.jpg|/aJn9XeesqsrSLKcHfHP4u5985hn.jpg|/jRSAkKG9QSu6Nc1zvI3ejmgLshe.jpg,/y31QB9kn3XSudA15tV7UWQ9XLuW.jpg|/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg|/ldoY4fTZkGISMidNw60GHoNdgP8.jpg,2014-07-30|2017-04-19|,55.284|35.345|5.974
859,141086,Heavy Metal Collection,/tPzcbhK32OqnYmOccqbRw0eje7a.jpg,/iao9hIahX41T1Lxpa5h62J28rQF.jpg,11827|16225,Heavy Metal|Heavy Metal 2000,/iOGODt9Z92SHVEyuEQiN8wYidmQ.jpg|/qS6EZH04Ylkzw4iAwAPmvUYjMhT.jpg,/aWDqK6EhzTRKE7WvZE737Fbeo9D.jpg|/CDv2U64QX6ZzbgWbz4licizkX6.jpg,1981-08-07|2000-04-19,11.705|5.072
860,550688,Tangled Collection,/3rHBoLn7aYyBDL6QfgQjj8Y3UqM.jpg,/pdaoewv9der87j3SEJiVQr1Fy49.jpg,38757|438747|82881,Tangled|Tangled: Before Ever After|Tangled Ever After,/uFg02Gt69UM6Ouam4slMdD0s029.jpg|/lwupd74bfya8SijedbVd0IawNA4.jpg|/v2mHsKw2b7QIPiYqo9JUrqo6OJ9.jpg,/re6AOJbhBk9FIK3knwU6rYlbPDx.jpg|/48biV3KlOVd8ObJCPfRsDVChvYH.jpg|/p9PMuQw7FlVF5O2q2GbNpt5vt7z.jpg,2010-02-03|2017-03-10|2012-01-13,17.688|10.245|10.499
861,476961,Goon Collection,/kiDK0R4ZsEI30fGhgwZGsmrD4yA.jpg,,74387|336890,Goon|Goon: Last of the Enforcers,/z6K8ClNAH9V7P9a005KTeoBEvg2.jpg|/mV3oFo6KrZHkP9ofNXPBquJnLiz.jpg,/84mA0tnArvMdr5alUFVgfOypk7i.jpg|/emio9KDrLXqqX4wXa4YTacBQXG.jpg,2012-01-06|2017-03-17,7.65|8.355
862,71458,3 Ninjas Collection,/cApZ5GwwzMsA991J6uAOb52Js0s.jpg,,16314|18885|40508|32302,3 Ninjas|3 Ninjas Kick Back|3 Ninjas Knuckle Up|3 Ninjas: High Noon at Mega Mountain,/yZjbReSRgTGf5IZPmwpecPgm1Z1.jpg|/pqXJs6YfUrRWbZegaHom4CZmKwz.jpg|/elgoI9xk6gEyqLgT7iyTwmYgLUF.jpg|/yTdUl6LZiTjl2Ry95ocsppuZGJY.jpg,/fhGyCrKke6KImUQtprqsICYHnkX.jpg|/paFMTv9IuZJaVkPZZvwtS5Ta5D9.jpg|/bd9if2VRAxBrXxkhT28hXMiusY1.jpg|/qTavfpV1XWblnrfkASOxBnrdO0M.jpg,1992-08-07|1994-05-06|1995-04-07|1998-04-10,9.062|6.887|4.774|5.945
